code,date,time,floor,type,basicPrice,ceilingPrice,floorPrice,open,high,low,close,average,adOpen,adHigh,adLow,adClose,adAverage,nmVolume,nmValue,ptVolume,ptValue,change,adChange,pctChange
BID,2016-02-29,15:02:02,HOSE,STOCK,18.4,19.6,17.2,18.2,18.3,17.7,17.7,17.95,12.6,12.67,12.255,12.255,12.428,2484180.0,44580944000.0,0.0,0.0,-0.7,-0.4847,-3.8043
BID,2016-03-01,15:03:02,HOSE,STOCK,17.7,18.9,16.5,17.7,18.1,17.7,17.7,17.88,12.255,12.532,12.255,12.255,12.379,1866330.0,33369188000.0,0.0,0.0,0.0,0.0,0.0
BID,2016-03-02,15:03:02,HOSE,STOCK,17.7,18.9,16.5,18.0,18.3,17.9,18.3,18.09,12.463,12.67,12.394,12.67,12.524,1811300.0,32758141000.0,0.0,0.0,0.6,0.4154,3.3898
BID,2016-03-03,15:03:02,HOSE,STOCK,18.3,19.5,17.1,18.3,18.4,18.0,18.2,18.21,12.67,12.739,12.463,12.6,12.607,1274450.0,23206948000.0,0.0,0.0,-0.1,-0.0692,-0.5464
BID,2016-03-04,15:03:02,HOSE,STOCK,18.2,19.4,17.0,18.2,18.3,18.1,18.1,18.17,12.6,12.67,12.532,12.532,12.58,1180200.0,21442618000.0,0.0,0.0,-0.1,-0.0692,-0.5495
BID,2016-03-07,15:03:01,HOSE,STOCK,18.1,19.3,16.9,18.2,18.2,17.9,17.9,17.97,12.6,12.6,12.394,12.394,12.441,1713710.0,30795159000.0,0.0,0.0,-0.2,-0.1385,-1.105
BID,2016-03-08,15:03:01,HOSE,STOCK,17.9,19.1,16.7,17.9,18.0,17.7,17.8,17.84,12.394,12.463,12.255,12.323,12.351,1485440.0,26503963000.0,0.0,0.0,-0.1,-0.0692,-0.5587
BID,2016-03-09,15:03:01,HOSE,STOCK,17.8,19.0,16.6,17.8,17.9,17.3,17.4,17.62,12.323,12.394,11.978,12.046,12.199,1236990.0,21792324000.0,0.0,0.0,-0.4,-0.2769,-2.2472
BID,2016-03-10,15:03:01,HOSE,STOCK,17.4,18.6,16.2,17.6,17.7,17.4,17.7,17.58,12.185,12.255,12.046,12.255,12.171,951910.0,16731946000.0,0.0,0.0,0.3,0.2077,1.7241
BID,2016-03-11,15:03:01,HOSE,STOCK,17.7,18.9,16.5,17.9,18.0,17.7,17.7,17.82,12.394,12.463,12.255,12.255,12.338,1299460.0,23154721000.0,0.0,0.0,0.0,0.0,0.0
BID,2016-03-14,15:03:02,HOSE,STOCK,17.7,18.9,16.5,17.8,17.9,17.6,17.7,17.73,12.323,12.394,12.185,12.255,12.276,968310.0,17166873000.0,0.0,0.0,0.0,0.0,0.0
BID,2016-03-15,15:03:02,HOSE,STOCK,17.7,18.9,16.5,17.7,17.7,17.4,17.5,17.54,12.255,12.255,12.046,12.116,12.144,1208710.0,21199135000.0,0.0,0.0,-0.2,-0.1385,-1.1299
BID,2016-03-16,15:03:01,HOSE,STOCK,17.5,18.7,16.3,17.5,17.8,17.4,17.7,17.62,12.116,12.323,12.046,12.255,12.199,1398670.0,24650351000.0,0.0,0.0,0.2,0.1385,1.1429
BID,2016-03-17,15:03:02,HOSE,STOCK,17.7,18.9,16.5,17.8,17.9,17.7,17.7,17.78,12.323,12.394,12.255,12.255,12.31,970590.0,17257739000.0,0.0,0.0,0.0,0.0,0.0
BID,2016-03-18,15:03:01,HOSE,STOCK,17.7,18.9,16.5,17.7,17.7,17.3,17.6,17.51,12.255,12.255,11.978,12.185,12.123,954300.0,16713118000.0,0.0,0.0,-0.1,-0.0692,-0.565
BID,2016-03-21,15:03:02,HOSE,STOCK,17.6,18.8,16.4,17.7,17.9,17.6,17.6,17.74,12.255,12.394,12.185,12.185,12.281,1464080.0,25966280000.0,0.0,0.0,0.0,0.0,0.0
BID,2016-03-22,15:03:01,HOSE,STOCK,17.6,18.8,16.4,17.6,17.6,17.3,17.3,17.41,12.185,12.185,11.978,11.978,12.054,1313850.0,22878157000.0,0.0,0.0,-0.3,-0.2077,-1.7045
BID,2016-03-23,15:03:01,HOSE,STOCK,17.3,18.5,16.1,17.3,17.6,17.3,17.6,17.46,11.978,12.185,11.978,12.185,12.088,994300.0,17357054000.0,0.0,0.0,0.3,0.2077,1.7341
BID,2016-03-24,15:03:01,HOSE,STOCK,17.6,18.8,16.4,17.5,17.5,17.2,17.2,17.35,12.116,12.116,11.908,11.908,12.012,943010.0,16357356000.0,0.0,0.0,-0.4,-0.2769,-2.2727
BID,2016-03-25,15:03:01,HOSE,STOCK,17.2,18.4,16.0,17.2,17.3,16.9,17.3,17.08,11.908,11.978,11.701,11.978,11.826,1473220.0,25168549000.0,0.0,0.0,0.1,0.0692,0.5814
BID,2016-03-28,15:03:01,HOSE,STOCK,17.3,18.5,16.1,17.4,17.4,17.1,17.2,17.21,12.046,12.046,11.839,11.908,11.916,580320.0,9987471000.0,0.0,0.0,-0.1,-0.0692,-0.578
BID,2016-03-29,15:03:01,HOSE,STOCK,17.2,18.4,16.0,17.0,17.2,16.9,16.9,17.01,11.769,11.908,11.701,11.701,11.777,697840.0,11867298000.0,0.0,0.0,-0.3,-0.2077,-1.7442
BID,2016-03-30,15:03:02,HOSE,STOCK,16.9,18.0,15.8,16.9,17.0,16.7,16.9,16.87,11.701,11.769,11.563,11.701,11.68,824140.0,13899745000.0,0.0,0.0,0.0,0.0,0.0
BID,2016-03-31,15:03:01,HOSE,STOCK,16.9,18.0,15.8,17.1,17.2,16.7,16.7,16.96,11.839,11.908,11.563,11.563,11.742,769430.0,13048905000.0,0.0,0.0,-0.2,-0.1385,-1.1834
BID,2016-04-01,15:04:02,HOSE,STOCK,16.7,17.8,15.6,16.8,17.0,16.6,16.6,16.74,11.632,11.769,11.493,11.493,11.591,1187420.0,19874042000.0,0.0,0.0,-0.1,-0.0692,-0.5988
BID,2016-04-04,15:04:01,HOSE,STOCK,16.6,17.7,15.5,16.6,17.0,16.5,16.5,16.7,11.493,11.769,11.424,11.424,11.563,764980.0,12775000000.0,0.0,0.0,-0.1,-0.0692,-0.6024
BID,2016-04-05,15:04:02,HOSE,STOCK,16.5,17.6,15.4,16.5,16.7,16.5,16.6,16.58,11.424,11.563,11.424,11.493,11.479,437370.0,7250931000.0,0.0,0.0,0.1,0.0692,0.6061
BID,2016-04-06,15:04:01,HOSE,STOCK,16.6,17.7,15.5,16.6,16.9,16.6,16.9,16.72,11.493,11.701,11.493,11.701,11.576,1197530.0,20025234000.0,0.0,0.0,0.3,0.2077,1.8072
BID,2016-04-07,15:04:02,HOSE,STOCK,16.9,18.0,15.8,17.0,17.0,16.8,16.9,16.89,11.769,11.769,11.632,11.701,11.693,452990.0,7652765000.0,0.0,0.0,0.0,0.0,0.0
BID,2016-04-08,15:04:01,HOSE,STOCK,16.9,18.0,15.8,16.9,16.9,16.8,16.8,16.81,11.701,11.701,11.632,11.632,11.639,259830.0,4366936000.0,0.0,0.0,-0.1,-0.0692,-0.5917
BID,2016-04-11,15:04:01,HOSE,STOCK,16.8,17.9,15.7,16.8,16.9,16.5,16.7,16.64,11.632,11.701,11.424,11.563,11.522,1312000.0,21833110000.0,0.0,0.0,-0.1,-0.0692,-0.5952
BID,2016-04-12,15:04:01,HOSE,STOCK,16.7,17.8,15.6,16.5,16.6,16.1,16.2,16.35,11.424,11.493,11.147,11.216,11.32,1533930.0,25078509000.0,0.0,0.0,-0.5,-0.3462,-2.994
BID,2016-04-13,15:04:02,HOSE,STOCK,16.2,17.3,15.1,16.0,16.1,15.5,15.8,15.76,11.078,11.147,10.731,10.939,10.911,2085010.0,32850223000.0,0.0,0.0,-0.4,-0.2769,-2.4691
BID,2016-04-14,15:04:02,HOSE,STOCK,15.8,16.9,14.7,15.8,16.3,15.7,15.9,16.1,10.939,11.286,10.87,11.008,11.147,1642570.0,26440833000.0,0.0,0.0,0.1,0.0692,0.6329
BID,2016-04-15,15:04:01,HOSE,STOCK,15.9,17.0,14.8,16.2,16.2,15.9,16.0,15.97,11.216,11.216,11.008,11.078,11.056,701360.0,11203958000.0,0.0,0.0,0.1,0.0692,0.6289
BID,2016-04-19,15:04:02,HOSE,STOCK,16.0,17.1,14.9,15.9,15.9,15.6,15.6,15.77,11.008,11.008,10.801,10.801,10.918,1099770.0,17341390000.0,0.0,0.0,-0.4,-0.2769,-2.5
BID,2016-04-20,15:04:01,HOSE,STOCK,15.6,16.6,14.6,15.7,15.9,15.6,15.7,15.74,10.87,11.008,10.801,10.87,10.898,1067790.0,16803201000.0,0.0,0.0,0.1,0.0692,0.641
BID,2016-04-21,15:04:01,HOSE,STOCK,15.7,16.7,14.7,15.8,15.9,15.6,15.9,15.76,10.939,11.008,10.801,11.008,10.911,854710.0,13473567000.0,0.0,0.0,0.2,0.1385,1.2739
BID,2016-04-22,15:04:02,HOSE,STOCK,15.9,17.0,14.8,15.8,17.0,15.7,17.0,16.59,10.939,11.769,10.87,11.769,11.486,2817020.0,46743814000.0,0.0,0.0,1.1,0.7615,6.9182
BID,2016-04-25,15:04:01,HOSE,STOCK,17.0,18.1,15.9,17.5,18.0,17.5,17.5,17.73,12.116,12.463,12.116,12.116,12.276,3955540.0,70111992000.0,0.0,0.0,0.5,0.3462,2.9412
BID,2016-04-26,15:04:01,HOSE,STOCK,17.5,18.7,16.3,17.5,17.5,17.1,17.3,17.3,12.116,12.116,11.839,11.978,11.978,956530.0,16547059000.0,0.0,0.0,-0.2,-0.1385,-1.1429
BID,2016-04-27,15:04:01,HOSE,STOCK,17.3,18.5,16.1,17.4,17.4,16.8,17.0,17.06,12.046,12.046,11.632,11.769,11.811,1222870.0,20863557000.0,0.0,0.0,-0.3,-0.2077,-1.7341
BID,2016-04-28,15:04:01,HOSE,STOCK,17.0,18.1,15.9,17.0,17.1,16.5,16.5,16.71,11.769,11.839,11.424,11.424,11.569,866470.0,14474973000.0,0.0,0.0,-0.5,-0.3462,-2.9412
BID,2016-04-29,15:04:02,HOSE,STOCK,16.5,17.6,15.4,16.5,17.5,16.5,17.5,17.24,11.424,12.116,11.424,12.116,11.936,3038650.0,52378115000.0,0.0,0.0,1.0,0.6923,6.0606
BID,2016-05-04,15:05:02,HOSE,STOCK,17.5,18.7,16.3,17.3,17.7,17.0,17.3,17.34,11.978,12.255,11.769,11.978,12.005,1426100.0,24732651000.0,0.0,0.0,-0.2,-0.1385,-1.1429
BID,2016-05-05,15:05:01,HOSE,STOCK,17.3,18.5,16.1,17.2,18.0,17.2,17.7,17.71,11.908,12.463,11.908,12.255,12.262,3034260.0,53731116000.0,0.0,0.0,0.4,0.2769,2.3121
BID,2016-05-06,15:05:01,HOSE,STOCK,17.7,18.9,16.5,17.7,18.4,17.7,18.1,18.17,12.255,12.739,12.255,12.532,12.58,4363520.0,79287276000.0,0.0,0.0,0.4,0.277,2.2599
BID,2016-05-09,15:05:02,HOSE,STOCK,18.1,19.3,16.9,18.2,18.4,17.7,17.8,18.0,12.6,12.739,12.255,12.323,12.463,2115080.0,38069716000.0,0.0,0.0,-0.3,-0.2077,-1.6575
BID,2016-05-10,15:05:01,HOSE,STOCK,17.8,19.0,16.6,17.7,18.5,17.5,18.3,18.08,12.255,12.809,12.116,12.67,12.517,3716070.0,67202416000.0,0.0,0.0,0.5,0.3462,2.809
BID,2016-05-11,15:05:01,HOSE,STOCK,18.3,19.5,17.1,18.5,18.7,18.4,18.6,18.58,12.809,12.947,12.739,12.878,12.865,3121100.0,57984344000.0,0.0,0.0,0.3,0.2077,1.6393
BID,2016-05-12,15:05:01,HOSE,STOCK,18.6,19.9,17.3,18.7,18.7,18.4,18.7,18.56,12.947,12.947,12.739,12.947,12.85,2149990.0,39897296000.0,0.0,0.0,0.1,0.0692,0.5376
BID,2016-05-13,15:05:01,HOSE,STOCK,18.7,20.0,17.4,18.6,18.9,18.5,18.7,18.71,12.878,13.086,12.809,12.947,12.954,3104020.0,58065703000.0,0.0,0.0,0.0,0.0,0.0
BID,2016-05-16,15:05:01,HOSE,STOCK,18.7,20.0,17.4,18.6,18.8,18.5,18.6,18.62,12.878,13.017,12.809,12.878,12.892,1573350.0,29302964000.0,0.0,0.0,-0.1,-0.0692,-0.5348
BID,2016-05-17,15:05:01,HOSE,STOCK,18.6,19.9,17.3,18.8,19.2,18.7,19.0,18.94,13.017,13.293,12.947,13.155,13.113,3209630.0,60779379000.0,0.0,0.0,0.4,0.2769,2.1505
BID,2016-05-18,15:05:02,HOSE,STOCK,19.0,20.3,17.7,19.0,19.3,18.9,19.0,19.1,13.155,13.362,13.086,13.155,13.224,1985700.0,37932883000.0,0.0,0.0,0.0,0.0,0.0
BID,2016-05-19,15:05:01,HOSE,STOCK,19.0,20.3,17.7,18.9,19.0,18.6,18.6,18.77,13.086,13.155,12.878,12.878,12.995,966170.0,18136953000.0,0.0,0.0,-0.4,-0.2769,-2.1053
BID,2016-05-20,15:05:02,HOSE,STOCK,18.6,19.9,17.3,18.6,18.8,18.2,18.3,18.43,12.878,13.017,12.6,12.67,12.759,1977000.0,36430228000.0,0.0,0.0,-0.3,-0.2077,-1.6129
BID,2016-05-23,15:05:01,HOSE,STOCK,18.3,19.5,17.1,18.3,18.4,17.9,17.9,18.11,12.67,12.739,12.394,12.394,12.538,1529710.0,27706204000.0,0.0,0.0,-0.4,-0.277,-2.1858
BID,2016-05-24,15:05:01,HOSE,STOCK,17.9,19.1,16.7,17.9,18.1,17.7,17.9,17.88,12.394,12.532,12.255,12.394,12.379,1644700.0,29405986000.0,0.0,0.0,0.0,0.0,0.0
BID,2016-05-25,15:05:01,HOSE,STOCK,17.9,19.1,16.7,18.0,18.2,17.9,17.9,18.01,12.463,12.6,12.394,12.394,12.468,938560.0,16899068000.0,0.0,0.0,0.0,0.0,0.0
BID,2016-05-26,15:05:02,HOSE,STOCK,17.9,19.1,16.7,17.8,17.9,17.4,17.5,17.65,12.323,12.394,12.046,12.116,12.221,1602380.0,28283282000.0,0.0,0.0,-0.4,-0.2769,-2.2346
BID,2016-05-27,15:05:01,HOSE,STOCK,17.5,18.7,16.3,17.5,17.8,17.3,17.8,17.53,12.116,12.323,11.978,12.323,12.137,1466540.0,25713397000.0,0.0,0.0,0.3,0.2077,1.7143
BID,2016-05-30,15:05:01,HOSE,STOCK,17.8,19.0,16.6,17.8,18.2,17.7,18.1,17.92,12.323,12.6,12.255,12.532,12.407,661330.0,11848507000.0,0.0,0.0,0.3,0.2077,1.6854
BID,2016-05-31,15:05:01,HOSE,STOCK,18.1,19.3,16.9,18.2,18.4,18.1,18.2,18.23,12.6,12.739,12.532,12.6,12.622,1813280.0,33056660000.0,0.0,0.0,0.1,0.0692,0.5525
BID,2016-06-01,15:06:01,HOSE,STOCK,18.2,19.4,17.0,18.0,18.4,18.0,18.3,18.29,12.463,12.739,12.463,12.67,12.663,1032960.0,18893900000.0,0.0,0.0,0.1,0.0692,0.5495
BID,2016-06-02,15:06:01,HOSE,STOCK,18.3,19.5,17.1,18.3,18.5,18.2,18.5,18.39,12.67,12.809,12.6,12.809,12.733,834990.0,15351320000.0,0.0,0.0,0.2,0.1385,1.0929
BID,2016-06-03,15:06:01,HOSE,STOCK,18.5,19.7,17.3,18.5,18.6,18.3,18.3,18.46,12.809,12.878,12.67,12.67,12.781,1115540.0,20593304000.0,0.0,0.0,-0.2,-0.1385,-1.0811
BID,2016-06-06,15:06:01,HOSE,STOCK,18.3,19.5,17.1,18.3,18.3,18.0,18.2,18.1,12.67,12.67,12.463,12.6,12.532,1083280.0,19612543000.0,0.0,0.0,-0.1,-0.0692,-0.5464
BID,2016-06-07,15:06:01,HOSE,STOCK,18.2,19.4,17.0,18.3,18.3,18.0,18.1,18.12,12.67,12.67,12.463,12.532,12.546,1149500.0,20828652000.0,0.0,0.0,-0.1,-0.0692,-0.5495
BID,2016-06-08,15:06:02,HOSE,STOCK,18.1,19.3,16.9,18.0,18.5,18.0,18.3,18.27,12.463,12.809,12.463,12.67,12.649,1699270.0,31043091000.0,0.0,0.0,0.2,0.1385,1.105
BID,2016-06-09,15:06:01,HOSE,STOCK,18.3,19.5,17.1,18.3,18.9,18.2,18.8,18.52,12.67,13.086,12.6,13.017,12.823,2943510.0,54517394000.0,0.0,0.0,0.5,0.3462,2.7322
BID,2016-06-10,15:06:01,HOSE,STOCK,18.8,20.1,17.5,18.7,19.0,18.6,18.6,18.83,12.947,13.155,12.878,12.878,13.036,3935310.0,74110743000.0,0.0,0.0,-0.2,-0.1385,-1.0638
BID,2016-06-13,15:06:01,HOSE,STOCK,18.6,19.9,17.3,18.5,18.6,18.2,18.3,18.36,12.809,12.878,12.6,12.67,12.712,886660.0,16282475000.0,0.0,0.0,-0.3,-0.2077,-1.6129
BID,2016-06-14,15:06:02,HOSE,STOCK,18.3,19.5,17.1,18.1,18.3,18.0,18.1,18.11,12.532,12.67,12.463,12.532,12.538,1115200.0,20196033000.0,0.0,0.0,-0.2,-0.1385,-1.0929
BID,2016-06-15,15:06:01,HOSE,STOCK,18.1,19.3,16.9,18.0,18.3,18.0,18.1,18.12,12.463,12.67,12.463,12.532,12.546,867900.0,15727989000.0,0.0,0.0,0.0,0.0,0.0
BID,2016-06-16,15:06:02,HOSE,STOCK,18.1,19.3,16.9,18.2,18.3,18.0,18.0,18.14,12.6,12.67,12.463,12.463,12.558,819390.0,14863882000.0,0.0,0.0,-0.1,-0.0692,-0.5525
BID,2016-06-17,15:06:01,HOSE,STOCK,18.0,19.2,16.8,18.0,18.1,17.7,18.0,17.88,12.463,12.532,12.255,12.463,12.379,965090.0,17253922000.0,0.0,0.0,0.0,0.0,0.0
BID,2016-06-20,15:06:01,HOSE,STOCK,18.0,19.2,16.8,17.9,18.0,17.8,18.0,17.96,12.394,12.463,12.323,12.463,12.435,595980.0,10702383000.0,0.0,0.0,0.0,0.0,0.0
BID,2016-06-21,15:06:02,HOSE,STOCK,18.0,19.2,16.8,18.2,18.2,17.9,18.0,18.04,12.6,12.6,12.394,12.463,12.49,575810.0,10386180000.0,0.0,0.0,0.0,0.0,0.0
BID,2016-06-22,15:06:01,HOSE,STOCK,18.0,19.2,16.8,18.0,18.0,17.8,17.9,17.88,12.463,12.463,12.323,12.394,12.379,371290.0,6639298000.0,0.0,0.0,-0.1,-0.0692,-0.5556
BID,2016-06-23,15:06:01,HOSE,STOCK,17.9,19.1,16.7,17.9,18.1,17.8,18.0,17.91,12.394,12.532,12.323,12.463,12.4,764500.0,13694151000.0,0.0,0.0,0.1,0.0692,0.5587
BID,2016-06-24,15:06:01,HOSE,STOCK,18.0,19.2,16.8,17.9,17.9,16.9,17.7,17.46,12.394,12.394,11.701,12.255,12.088,1936510.0,33803138000.0,0.0,0.0,-0.3,-0.2077,-1.6667
BID,2016-06-27,15:06:01,HOSE,STOCK,17.7,18.9,16.5,17.3,17.5,17.1,17.5,17.3,11.978,12.116,11.839,12.116,11.978,799990.0,13837553000.0,0.0,0.0,-0.2,-0.1385,-1.1299
BID,2016-06-28,15:06:01,HOSE,STOCK,17.5,18.7,16.3,17.5,17.5,17.2,17.5,17.34,12.116,12.116,11.908,12.116,12.005,351720.0,6098029000.0,0.0,0.0,0.0,0.0,0.0
BID,2016-06-29,15:06:01,HOSE,STOCK,17.5,18.7,16.3,17.5,17.8,17.4,17.6,17.59,12.116,12.323,12.046,12.185,12.179,1083530.0,19057596000.0,0.0,0.0,0.1,0.0692,0.5714
BID,2016-06-30,15:06:01,HOSE,STOCK,17.6,18.8,16.4,17.6,17.7,17.4,17.5,17.53,12.185,12.255,12.046,12.116,12.137,639570.0,11214707000.0,0.0,0.0,-0.1,-0.0692,-0.5682
BID,2016-07-01,15:07:01,HOSE,STOCK,17.5,18.7,16.3,17.4,17.6,17.3,17.4,17.45,12.046,12.185,11.978,12.046,12.082,788490.0,13760548000.0,0.0,0.0,-0.1,-0.0692,-0.5714
BID,2016-07-04,15:07:01,HOSE,STOCK,17.4,18.6,16.2,17.4,17.5,17.1,17.5,17.33,12.046,12.116,11.839,12.116,11.998,1555770.0,26965364000.0,0.0,0.0,0.1,0.0692,0.5747
BID,2016-07-05,15:07:01,HOSE,STOCK,17.5,18.7,16.3,17.5,18.2,17.4,18.0,17.85,12.116,12.6,12.046,12.463,12.359,2066340.0,36876907000.0,0.0,0.0,0.5,0.3462,2.8571
BID,2016-07-06,15:07:01,HOSE,STOCK,18.0,19.2,16.8,17.8,17.9,17.7,17.9,17.8,12.323,12.394,12.255,12.394,12.323,598240.0,10649569000.0,0.0,0.0,-0.1,-0.0692,-0.5556
BID,2016-07-07,15:07:01,HOSE,STOCK,17.9,19.1,16.7,17.8,17.9,17.7,17.9,17.76,12.323,12.394,12.255,12.394,12.296,602090.0,10692045000.0,0.0,0.0,0.0,0.0,0.0
BID,2016-07-08,15:07:01,HOSE,STOCK,17.9,19.1,16.7,17.9,17.9,17.3,17.8,17.64,12.394,12.394,11.978,12.323,12.213,1266730.0,22347779000.0,0.0,0.0,-0.1,-0.0692,-0.5587
BID,2016-07-11,15:07:02,HOSE,STOCK,17.8,19.0,16.6,17.8,18.1,17.5,17.8,17.92,12.323,12.532,12.116,12.323,12.407,2012310.0,36064603000.0,0.0,0.0,0.0,0.0,0.0
BID,2016-07-12,15:07:01,HOSE,STOCK,17.8,19.0,16.6,17.9,17.9,17.6,17.8,17.75,12.394,12.394,12.185,12.323,12.289,687640.0,12208863000.0,0.0,0.0,0.0,0.0,0.0
BID,2016-07-13,15:07:02,HOSE,STOCK,17.8,19.0,16.6,17.8,18.7,17.8,18.5,18.24,12.323,12.947,12.323,12.809,12.629,4327780.0,78931060000.0,0.0,0.0,0.7,0.4847,3.9326
BID,2016-07-14,15:07:01,HOSE,STOCK,18.5,19.7,17.3,18.6,19.1,18.6,18.6,18.85,12.878,13.224,12.878,12.878,13.052,4315400.0,81330824000.0,0.0,0.0,0.1,0.0692,0.5405
BID,2016-07-15,15:07:01,HOSE,STOCK,18.6,19.9,17.3,18.5,18.6,18.3,18.5,18.44,12.809,12.878,12.67,12.809,12.767,1123160.0,20708230000.0,0.0,0.0,-0.1,-0.0692,-0.5376
BID,2016-07-18,15:07:02,HOSE,STOCK,18.5,19.7,17.3,18.3,18.7,18.1,18.6,18.4,12.67,12.947,12.532,12.878,12.739,2082080.0,38309785000.0,0.0,0.0,0.1,0.0692,0.5405
BID,2016-07-19,15:07:01,HOSE,STOCK,18.6,19.9,17.3,18.6,18.6,17.8,18.0,18.25,12.878,12.878,12.323,12.463,12.635,2758450.0,50353865000.0,0.0,0.0,-0.6,-0.4154,-3.2258
BID,2016-07-20,15:07:01,HOSE,STOCK,18.0,19.2,16.8,18.0,18.1,17.7,17.7,17.82,12.463,12.532,12.255,12.255,12.338,1363320.0,24296439000.0,0.0,0.0,-0.3,-0.2077,-1.6667
BID,2016-07-21,15:07:01,HOSE,STOCK,17.7,18.9,16.5,17.7,17.9,17.6,17.7,17.67,12.255,12.394,12.185,12.255,12.234,1705470.0,30130207000.0,0.0,0.0,0.0,0.0,0.0
BID,2016-07-22,15:07:01,HOSE,STOCK,17.7,18.9,16.5,17.6,17.7,17.3,17.7,17.51,12.185,12.255,11.978,12.255,12.123,2009510.0,35195968000.0,0.0,0.0,0.0,0.0,0.0
BID,2016-07-25,15:07:01,HOSE,STOCK,17.7,18.9,16.5,17.7,17.8,17.5,17.6,17.6,12.255,12.323,12.116,12.185,12.185,581260.0,10231448000.0,0.0,0.0,-0.1,-0.0692,-0.565
BID,2016-07-26,15:07:01,HOSE,STOCK,17.6,18.8,16.4,17.6,17.7,17.4,17.5,17.5,12.185,12.255,12.046,12.116,12.116,858490.0,15027842000.0,0.0,0.0,-0.1,-0.0692,-0.5682
BID,2016-07-27,15:07:01,HOSE,STOCK,17.5,18.7,16.3,17.4,17.8,17.4,17.7,17.68,12.046,12.323,12.046,12.255,12.24,1091370.0,19291890000.0,0.0,0.0,0.2,0.1385,1.1429
BID,2016-07-28,15:07:01,HOSE,STOCK,17.7,18.9,16.5,17.6,17.8,17.5,17.6,17.58,12.185,12.323,12.116,12.185,12.171,501590.0,8815872000.0,0.0,0.0,-0.1,-0.0692,-0.565
BID,2016-07-29,15:07:01,HOSE,STOCK,17.6,18.8,16.4,17.5,17.6,17.4,17.6,17.52,12.116,12.185,12.046,12.185,12.13,805210.0,14105317000.0,0.0,0.0,0.0,0.0,0.0
BID,2016-08-01,15:08:01,HOSE,STOCK,17.6,18.8,16.4,17.8,17.8,17.4,17.6,17.56,12.323,12.323,12.046,12.185,12.158,707890.0,12431790000.0,0.0,0.0,0.0,0.0,0.0
BID,2016-08-02,15:08:01,HOSE,STOCK,17.6,18.8,16.4,17.5,17.5,17.0,17.1,17.19,12.116,12.116,11.769,11.839,11.901,1169700.0,20107142000.0,0.0,0.0,-0.5,-0.3462,-2.8409
BID,2016-08-03,15:08:01,HOSE,STOCK,17.1,18.2,16.0,17.2,17.2,16.8,17.1,16.93,11.908,11.908,11.632,11.839,11.721,1317460.0,22304605000.0,0.0,0.0,0.0,0.0,0.0
BID,2016-08-04,15:08:01,HOSE,STOCK,17.1,18.2,16.0,17.1,17.2,16.9,16.9,17.02,11.839,11.908,11.701,11.701,11.783,1128240.0,19208116000.0,0.0,0.0,-0.2,-0.1385,-1.1696
BID,2016-08-05,15:08:01,HOSE,STOCK,16.9,18.0,15.8,16.7,16.8,16.3,16.7,16.57,11.563,11.632,11.286,11.563,11.473,1690970.0,28022720000.0,0.0,0.0,-0.2,-0.1385,-1.1834
BID,2016-08-08,15:08:01,HOSE,STOCK,16.7,17.8,15.6,16.5,16.6,16.2,16.6,16.39,11.424,11.493,11.216,11.493,11.348,1551990.0,25430782000.0,0.0,0.0,-0.1,-0.0692,-0.5988
BID,2016-08-09,15:08:01,HOSE,STOCK,16.6,17.7,15.5,16.6,16.7,16.4,16.5,16.54,11.493,11.563,11.355,11.424,11.452,519900.0,8596842000.0,0.0,0.0,-0.1,-0.0692,-0.6024
BID,2016-08-10,15:08:02,HOSE,STOCK,16.5,17.6,15.4,16.3,16.9,16.3,16.9,16.66,11.286,11.701,11.286,11.701,11.534,1148170.0,19132474000.0,0.0,0.0,0.4,0.2769,2.4242
BID,2016-08-11,15:08:01,HOSE,STOCK,16.9,18.0,15.8,16.9,17.3,16.7,17.3,16.98,11.701,11.978,11.563,11.978,11.757,1228890.0,20866738000.0,0.0,0.0,0.4,0.2769,2.3669
BID,2016-08-12,15:08:01,HOSE,STOCK,17.3,18.5,16.1,17.1,17.3,16.8,17.1,17.0,11.839,11.978,11.632,11.839,11.769,434800.0,7391262000.0,0.0,0.0,-0.2,-0.1385,-1.1561
BID,2016-08-15,15:08:01,HOSE,STOCK,17.1,18.2,16.0,16.9,17.1,16.8,17.1,16.99,11.701,11.839,11.632,11.839,11.762,632830.0,10750132000.0,0.0,0.0,0.0,0.0,0.0
BID,2016-08-16,15:08:02,HOSE,STOCK,17.1,18.2,16.0,17.1,17.1,16.8,16.9,16.94,11.839,11.839,11.632,11.701,11.728,827940.0,14025540000.0,0.0,0.0,-0.2,-0.1385,-1.1696
BID,2016-08-17,15:08:01,HOSE,STOCK,16.9,18.0,15.8,16.9,17.0,16.7,16.9,16.83,11.701,11.769,11.563,11.701,11.652,285200.0,4798760000.0,0.0,0.0,0.0,0.0,0.0
BID,2016-08-18,15:08:01,HOSE,STOCK,16.9,18.0,15.8,16.8,16.8,16.5,16.7,16.61,11.632,11.632,11.424,11.563,11.5,1343540.0,22320328000.0,0.0,0.0,-0.2,-0.1385,-1.1834
BID,2016-08-19,15:08:01,HOSE,STOCK,16.7,17.8,15.6,16.7,16.7,16.3,16.6,16.48,11.563,11.563,11.286,11.493,11.41,2029450.0,33437232000.0,0.0,0.0,-0.1,-0.0692,-0.5988
